exchange,symbol,timeframe,close,volume,RSI,zscore,%B,ATRstretch,VWAPgap,VWAPgap_daily,BTC_rel_zscore,VolumeZScore,RVOL,BBW,ADX,delta_RSI,delta_zscore,delta_RVOL,delta_VWAPgap,delta_VWAPgap_daily,delta_BBW,delta_BTC_rel_zscore,delta_VolumeZScore,delta_%B,delta_ATRstretch,delta_ADX,flags_met
coinbase,B3-USD,5m,0.005718,218581.0,37.139332219071946,-1.5741339251482482,0.24292742624631863,1.5294791012347557,-0.035418519188926176,0.007208104092424541,-1.5262557185320902,-1.2363837547590908,0.08147751935450329,0.031077505320178642,35.473746592638655,,,,,,,,,,,,1
coinbase,DOGINME-USD,5m,0.0011353,7159693.0,37.52623438945846,-1.7268431716804111,0.15694890676533732,1.9337245473562847,0.1945999694799581,0.02018059615050392,-1.6841105536864116,-1.0078435214751864,0.1382157657102317,0.14135817714352447,23.340621668808403,,,,,,,,,,,,1
coinbase,KEYCAT-USD,5m,0.007112,1591580.0,26.861946337178864,-2.730808716220131,-0.07862952831418105,2.514553713070166,0.12234159032124083,-0.058902712977417705,-2.707011186744222,-0.21035646834524435,0.5957970586249624,0.08335354557796777,32.00460200727126,,,,,,,,,,,,1
coinbase,MOG-USD,5m,1.13e-06,1788645483.0,42.48614617820461,-1.6529129475319022,0.2246738123023576,0.7592205423253842,-0.02043810868413409,0.0053478292868492545,-1.6014515034416836,-0.6030734277092612,0.05093897071219194,0.0428795360983335,29.06849342440201,,,,,,,,,,,,1
coinbase,TOSHI-USD,5m,0.0008118,20535344.0,27.716497358057325,-2.7355822269006462,-0.01793345640292988,3.212219751454468,0.06521141642995468,-0.016092888350502706,-2.847452565740067,-0.8849309812489679,0.2345565394352547,0.05298138602681545,23.64100276950811,,,,,,,,,,,,1
